sys_id,shelfmark,lib,catalog_title,work_id,cat,genre,author,work,mesirah,pages,p_test,p_part,p_cit,letters,best_cov,best_density,cls,tier
990000850140205171,Ms. EVR II A 37,RNL,"פרוש התורה לרמב""ן (בראשית א:כ-מז:י) : ; רק על בראשית א:כ-מז:י.",M:Ytext275001,Maagarim,ספרות רבנית,משה בן נחמן (רמב״ן),"פירוש לתורה, בראשית","London, British Library, 208",14,14,0,0,42578,1.0,0.0812,testimony,new?
990001535850205171,Ms. EVR ARAB I 1770,RNL,פרוש נביאים לתנחום ירושלמי (תרי עשר).,J:77-תנחום-הירושלמי-תרי-עשר-פירוש,JA,ערבית יהודית,,"תנחום הירושלמי, תרי עשר פירוש",,40,39,1,0,41648,1.0,0.0783,testimony,
990000621960205171,Ms. EVR II A 33,RNL,שאילתות.,M:Ytext507000,Maagarim,ספרות הגאונים,רב אחאי משבחא,שאילתות,,33,17,12,4,41010,1.0,0.2127,testimony,
990000852430205171,Ms. EVR II A 118/01,RNL,"פרוש התורה לרש""י.",M:Ytext261001,Maagarim,ספרות רבנית,שלמה בן יצחק (רש״י),פירוש לתורה,,20,18,2,0,38860,1.0,0.1864,testimony,
990001565980205171,Ms. EVR II B 23,RNL,נביאים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,40,32,8,0,38583,1.0,0.1039,testimony,
990001566230205171,Ms. EVR II B 84,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,73,67,6,0,37449,0.972,0.0652,testimony,
990000899310205171,Ms. EVR ARAB I 1500,RNL,פראיץ אלקלוב.,J:26-בחיי-תורת-חובות-הלבבות,JA,ערבית יהודית,,"בחיי, תורת חובות הלבבות",,20,17,1,2,36703,1.0,0.1437,testimony,
990000571680205171,Constantin von Tischendorf Collection Ms. 43,RNL,"נביאים ראשונים (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,57,55,2,0,36304,1.0,0.0703,testimony,
990002034660205171,"Moss. V,19.3",Mosseri,קטעי גניזה.,M:Ytext1049001,Maagarim,"עיון, עיתונות ופובליציסטיקה",פרץ סמולנסקין,קבורת חמור,,14,14,0,0,35987,1.0,0.0466,testimony,
990001568140205171,Ms. EVR II B 291,RNL,"תנ""ך (קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,13,13,0,0,34845,1.0,0.0304,testimony,
990000953720205171,Ms. EVR II B 35,RNL,"נביאים (מלכים-ירמיה) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,29,29,0,0,34631,1.0,0.0475,testimony,
990001566040205171,Ms. EVR II B 40,RNL,"כתובים : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,32,31,1,0,32985,1.0,0.0531,testimony,
990001436380205171,Ms. EVR II A 293.1.a,RNL,"תלמוד בבלי סדר מועד (ערובין, יומא, חולין, קטעים).",M:Ytext80043,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, חולין",,28,21,6,1,32476,1.0,0.2015,testimony,
990000899290205171,Ms. EVR ARAB I 1498,RNL,פראיץ אלקלוב.,J:26-בחיי-תורת-חובות-הלבבות,JA,ערבית יהודית,,"בחיי, תורת חובות הלבבות",,21,19,1,1,32393,1.0,0.1303,testimony,
990000571870205171,Ms. EVR II B 94,RNL,"נביאים וכתובים (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,27,22,5,0,32288,1.0,0.0791,testimony,
990000955360205171,Ms. EVR II B 38,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,42,42,0,0,31746,1.0,0.0659,testimony,
990000989540205171,Ms. EVR II B 79,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,31,31,0,0,30827,1.0,0.0246,testimony,
990001442920205171,Ms. EVR II A 850,RNL,סדור מנהג קראים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,38,29,8,1,30752,0.947,0.1369,testimony,
990000571880205171,Constantin von Tischendorf Collection Ms. 17,RNL,"תורה (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,55,45,10,0,30617,1.0,0.0469,testimony,
990000991170205171,Ms. EVR II B 82,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,24,23,1,0,29955,1.0,0.0531,testimony,
990001442890205171,Ms. EVR II A 847,RNL,סדור מנהג קראים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,38,28,9,1,29681,1.0,0.058,testimony,
990001004930205171,Ms. EVR II B 138,RNL,"תורה (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,33,33,0,0,29259,1.0,0.045,testimony,
990001577930205171,Ms. EVR II B 1210,RNL,נביאים וכתובים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,24,24,0,0,29159,1.0,0.0464,testimony,
990001566050205171,Ms. EVR II B 41,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,27,27,0,0,29040,1.0,0.0129,testimony,
990001566350205171,Ms. EVR II B 101,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,14,14,0,0,28986,1.0,0.0307,testimony,
990001572790205171,Ms. EVR II B 707,RNL,נביאים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,18,18,0,0,28774,1.0,0.0516,testimony,
990001566080205171,Ms. EVR II B 46,RNL,תורה (בראשית כא:ו-דברים כח:נז).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,36,36,0,0,28151,1.0,0.06,testimony,
990001550380205171,Ms. EVR ARAB I 3259,RNL,"פרוש התורה לשמואל בן חפני גאון (בראשית, פרשת מקץ-ויחי).",J:68-רשבח-פירוש-התורה-לרשבח,JA,ערבית יהודית,,"רשב""ח, פירוש התורה לרשב""ח",,35,35,0,0,26528,1.0,0.0617,testimony,
990001436380205171,Ms. EVR II A 293.1.a,RNL,"תלמוד בבלי סדר מועד (ערובין, יומא, חולין, קטעים).",M:Ytext80016,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, יומא",,16,14,1,1,26379,1.0,0.1974,testimony,
990001565880205171,Ms. EVR II B 8,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,32,32,0,0,26209,1.0,0.0653,testimony,
990000571740205171,Constantin von Tischendorf Collection Ms. 44,RNL,"כתובים (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,26,25,1,0,25931,1.0,0.0603,testimony,
990001442790205171,Ms. EVR II A 837,RNL,סדור מנהג קראים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,35,22,10,3,25771,1.0,0.1199,testimony,
990001935450205171,"Catalogue Halper, Philadelphia 121",Katz,"כתאב אלשראיע (ח""ג) : ; בערבית יהודית.",J:66-חפץ-בן-יצליח-ספר-המצוות-לחפץ-בן-יצליח,JA,ערבית יהודית,,"חפץ בן יצליח, ספר המצוות לחפץ בן יצליח",,17,17,0,0,25458,1.0,0.0682,testimony,
990001575830205171,Ms. EVR II B 1009,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,24,21,3,0,25364,1.0,0.0421,testimony,
990001566020205171,Ms. EVR II B 30,RNL,נביאים אחרונים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,42,41,1,0,25318,1.0,0.0881,testimony,
990001568600205171,Ms. EVR II B 338,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,35,31,4,0,25035,0.991,0.0667,testimony,
990001430060205171,Ms. EVR II A 113,RNL,פרוש נביאים (תרי עשר).,M:Ytext82000,Maagarim,ספרות הקראים,דניאל אלקומסי,פתרון שנים עשר,,17,17,0,0,24849,1.0,0.0413,testimony,
990001566140205171,Ms. EVR II B 57,RNL,נביאים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,46,45,1,0,24627,1.0,0.0981,testimony,
990001566120205171,Ms. EVR II B 54,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,30,30,0,0,24579,1.0,0.043,testimony,
990000991290205171,Ms. EVR II B 36,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,38,36,2,0,24563,1.0,0.0725,testimony,
990001575730205171,Ms. EVR II B 999,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,25,24,1,0,24504,1.0,0.0652,testimony,
990001967110205171,Ms. EVR II A 30/01,RNL,סדור ר' ישעיה הכהן.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,30,18,9,3,24342,1.0,0.1127,testimony,
990001566010205171,Ms. EVR II B 28,RNL,נביאים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,32,32,0,0,24153,1.0,0.072,testimony,
990000953740205171,Ms. EVR II B 52,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,40,39,1,0,24125,1.0,0.0881,testimony,
990001522820205171,Ms. EVR ARAB I 129,RNL,"פרוש התורה לרס""ג בערבית (שמות, קטעים).",J:59-רסג-שמות-פירוש,JA,ערבית יהודית,,"רס""ג, שמות פירוש",,11,11,0,0,23820,1.0,0.0621,testimony,
990000861980205171,Ms. EVR ARAB II 1216,RNL,קובץ בהלכה בערבית.,J:29-רמבם-ספר-המצוות,JA,ערבית יהודית,,"רמב""ם, ספר המצוות",,18,17,1,0,23649,1.0,0.1085,testimony,
990001004960205171,Ms. EVR II B 33,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,27,25,2,0,23623,1.0,0.0443,testimony,
990001004920205171,Ms. EVR II B 66,RNL,נביאים אחרונים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,30,30,0,0,23591,1.0,0.0495,testimony,
990051381870205171,Cambridge University Library Ms. T-S Misc. 34.1,CUL,"משנה [טקסט];פיוט;תפסיר ערבי. ; תפסיר ערבי: במדבר, דברים",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,22,22,0,0,23493,1.0,0.0554,testimony,
990000905530205171,Ms. Evr. Antonin B 262,RNL,משנה סדר טהרות (בלתי שלם).,M:Ytext31000,Mishnah,תלמוד ומדרש,מחבר לא ידוע,משנה,,12,10,1,1,23091,1.0,0.1316,testimony,
990001966920205171,Ms. EVR II B 16,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,28,27,1,0,23069,1.0,0.0778,testimony,
990001565930205171,Ms. EVR II B 15,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,31,30,1,0,22840,1.0,0.0706,testimony,
990000986190205171,Ms. EVR II B 63,RNL,"נביאים (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,35,35,0,0,22755,1.0,0.0627,testimony,
990001966790205171,Ms. Evr. Antonin A 2,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,29,25,3,1,22751,1.0,0.0865,testimony,
990001566530205171,Ms. EVR II B 121,RNL,נביאים (ירמיה-צפניה).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,29,27,2,0,22635,1.0,0.0949,testimony,
990001575390205171,Ms. EVR II B 966,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,27,27,0,0,22321,1.0,0.0305,testimony,
990000571690205171,Ms. EVR II B 59,RNL,"תורה (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,36,36,0,0,22103,1.0,0.0844,testimony,
990000989570205171,Ms. EVR II B 80,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,33,33,0,0,22089,1.0,0.0682,testimony,
990000989530205171,Ms. EVR II B 74,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,29,29,0,0,22046,1.0,0.0741,testimony,
990000989560205171,Ms. EVR II B 19,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,43,41,2,0,21969,1.0,0.0786,testimony,
990001019760205171,"Adler, Elkan Nathan Ms. 2106",JTS,"תנ""ך (קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,28,27,1,0,21768,1.0,0.0585,testimony,
990001504530205171,Library of the Alliance Israélite Universelle Ms. I A 1,AIU,"ספר תורה (ויקרא, במדבר, קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,33,27,6,0,21692,1.0,0.0588,testimony,
990000991240205171,Ms. EVR II B 247,RNL,"נביאים וכתובים : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,38,36,2,0,21578,1.0,0.0646,testimony,
990001566610205171,Ms. EVR II B 131,RNL,כתובים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,32,32,0,0,21378,1.0,0.0609,testimony,
990001575820205171,Ms. EVR II B 1008,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,22,22,0,0,21351,1.0,0.0479,testimony,
990001527400205171,Ms. EVR ARAB I 665,RNL,כתאב אלמואזנה.,J:85-אבן-ברון-ספר-המאזניים,JA,ערבית יהודית,,"אבן ברון, ספר המאזניים",,11,11,0,0,21339,1.0,0.0823,testimony,
990000628290205171,Ms. EVR II B 17,RNL,"תורה (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,42,38,4,0,21257,1.0,0.1179,testimony,
990001569860205171,Ms. EVR II B 439,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,32,32,0,0,21154,1.0,0.0643,testimony,
990001566680205171,Ms. EVR II B 140,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,17,17,0,0,21102,1.0,0.0508,testimony,
990001442680205171,Ms. EVR II A 826,RNL,סדור מנהג קראים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,21,11,7,3,21011,0.938,0.065,testimony,
990001566250205171,Ms. EVR II B 87,RNL,כתובים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,21,21,0,0,20928,1.0,0.0551,testimony,
990001585080205171,Ms. EVR II C 161,RNL,עדת דבורים.,M:Ytext760000,Maagarim,"בלשנות׃ מסורה, דקדוק ומילונות",יוסף הקסטנדיני,עדת דבורים (טקסט בלבד),"St. Petersburg, Russian National Library, Evr. II, C 161",9,7,2,0,20831,1.0,0.0804,testimony,self?
990001970420205171,Ms. EVR II C 606,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,14,13,1,0,20783,1.0,0.1137,testimony,
990001577420205171,Ms. EVR II B 1160,RNL,נביאים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,30,27,3,0,20681,1.0,0.0693,testimony,
990001442780205171,Ms. EVR II A 836,RNL,סדור מנהג קראים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,34,15,16,3,20318,0.843,0.0992,testimony,
990001566150205171,Ms. EVR II B 58,RNL,נביאים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,44,44,0,0,20165,1.0,0.0707,testimony,
990001590770205171,Ms. EVR II C 727,RNL,נביאים אחרונים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,15,14,1,0,20137,1.0,0.0791,testimony,
990001464460205171,Ms. EVR II A 2905,RNL,מחזור מנהג קראים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,38,17,19,2,19915,0.925,0.1054,testimony,
990001005010205171,Ms. EVR II B 61,RNL,נביאים אחרונים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,34,34,0,0,19443,1.0,0.053,testimony,
990001565950205171,Ms. EVR II B 20,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,39,39,0,0,19425,1.0,0.0784,testimony,
990001430310205171,Ms. EVR II A 132/1,RNL,קובץ בדקדוק.,M:Ytext432000,Maagarim,"בלשנות׃ מסורה, דקדוק ומילונות",מתרגם לא ידוע,"מאור עין, תרגום",,7,7,0,0,19359,1.0,0.0646,testimony,
990001428290205171,Ms. EVR II A 29,RNL,סדור מנהג קראים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,22,13,7,2,18764,1.0,0.0995,testimony,
990001569850205171,Ms. EVR II B 437,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,32,32,0,0,18646,1.0,0.0716,testimony,
990001341450205171,Ms. 529,Sassoon,"תרגום ערבי לתורה (דברים א, קטע).",J:68-רשבח-פירוש-התורה-לרשבח,JA,ערבית יהודית,,"רשב""ח, פירוש התורה לרשב""ח",,19,19,0,0,18589,1.0,0.0801,testimony,
990001566660205171,Ms. EVR II B 137,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,21,21,0,0,18568,1.0,0.0409,testimony,
990001522810205171,Ms. EVR ARAB I 127,RNL,כתאב אלאמאנאת ואלאעתקאדאת.,J:06-רסג-הנבחר-באמונות-ודעות,JA,ערבית יהודית,,"רס""ג, הנבחר באמונות ודעות",,16,12,3,1,18395,1.0,0.1213,testimony,
990001568110205171,Ms. EVR II B 288,RNL,כתובים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,30,26,4,0,18352,1.0,0.0831,testimony,
990000991260205171,Ms. EVR II B 31,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,27,27,0,0,18316,1.0,0.0813,testimony,
990001599370205171,Ms. EVR ARAB II 675,RNL,כתאב אללמע.,J:42-ריבג-ספר-הרקמה,JA,ערבית יהודית,,"ריב""ג, ספר הרקמה",,7,7,0,0,18215,1.0,0.1141,testimony,
990000571890205171,Ms. EVR II B 34,RNL,"כתובים (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,34,34,0,0,18112,1.0,0.0899,testimony,
990000991180205171,Ms. EVR II B 77,RNL,"נביאים ראשונים : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,29,27,2,0,18092,1.0,0.0675,testimony,
990001441970205171,Ms. EVR II A 712,RNL,סדור מנהג קראים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,14,4,7,3,17858,0.524,0.1263,testimony,
990001566070205171,Ms. EVR II B 44,RNL,"תורה (בראשית-במדבר, קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,26,26,0,0,17820,1.0,0.0679,testimony,
990001970240205171,Ms. EVR II C 723,RNL,"נביאים (ישעיה וירמיה, קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,23,23,0,0,17701,1.0,0.0771,testimony,
990001575040205171,Ms. EVR II B 931,RNL,נביאים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,15,14,1,0,17571,1.0,0.058,testimony,
990001005020205171,Ms. EVR II B 86,RNL,"נביאים ראשונים : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,24,24,0,0,17491,1.0,0.0663,testimony,
990001566160205171,Ms. EVR II B 60,RNL,תורה (שמות-דברים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,29,29,0,0,17432,1.0,0.0312,testimony,
990001566280205171,Ms. EVR II B 91,RNL,"נביאים (ישעיה נז:ה, ירמיה, יחזקאל כב:כב) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,20,20,0,0,17205,1.0,0.0829,testimony,
990001970220205171,Ms. EVR II C 720,RNL,"נביאים (יחזקאל, תרי עשר, קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,20,20,0,0,17196,0.998,0.0724,testimony,
990001566380205171,Ms. EVR II B 104,RNL,נביאים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,16,16,0,0,17071,1.0,0.098,testimony,
990001566240205171,Ms. EVR II B 85,RNL,כתובים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,19,18,1,0,16677,1.0,0.0499,testimony,
990001572700205171,Ms. EVR II B 698,RNL,נביאים וכתובים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,30,28,2,0,16670,0.974,0.0704,testimony,
990001565910205171,Ms. EVR II B 13,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,27,26,1,0,16592,1.0,0.073,testimony,
990000912750205171,Catalogue Margoliouth 898,BL,חובות הלבבות (בלתי שלם).,M:Ytext280001,Maagarim,ספרות התרגומים מערבית,יהודה אבן תיבון,"ספר חובות הלבבות לבחיי אבן פקודה, תרגום",,10,9,1,0,16587,1.0,0.1464,testimony,
990001568100205171,Ms. EVR II B 287,RNL,נביאים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,24,24,0,0,16454,0.996,0.0779,testimony,
990001577220205171,Ms. EVR II B 1141,RNL,נביאים אחרונים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,30,30,0,0,16255,1.0,0.0974,testimony,
990001566620205171,Ms. EVR II B 132,RNL,"כתובים (דברי הימים, תהלים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,29,29,0,0,16095,1.0,0.1108,testimony,
990001578530205171,Ms. EVR II B 1270,RNL,נביאים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,21,21,0,0,16077,1.0,0.0824,testimony,
990001565970205171,Ms. EVR II B 22,RNL,תורה.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,19,19,0,0,15963,1.0,0.0654,testimony,
990001575850205171,Ms. EVR II B 1011,RNL,תורה (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,18,18,0,0,15891,1.0,0.0523,testimony,
990000991250205171,Ms. EVR II B 29,RNL,"כתובים : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,22,21,1,0,15846,1.0,0.0722,testimony,
990001566210205171,Ms. EVR II B 72,RNL,נביאים וכתובים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,14,14,0,0,15716,1.0,0.0465,testimony,
990001458860205171,Ms. EVR II A 2363,RNL,תפלות מנהג קראים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,35,20,10,5,15605,1.0,0.1196,testimony,
990001590730205171,Ms. EVR II C 721,RNL,נביאים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,37,27,10,0,15465,0.957,0.119,testimony,
990000988060205171,Ms. EVR II B 51,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,29,29,0,0,15325,1.0,0.0976,testimony,
990001573060205171,Ms. EVR II B 734,RNL,נביאים אחרונים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,22,18,4,0,14994,1.0,0.0983,testimony,
990001578570205171,Ms. EVR II B 1275,RNL,נביאים ראשונים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,17,17,0,0,14973,1.0,0.0878,testimony,
990001575090205171,Ms. EVR II B 936,RNL,הפטרות (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,16,15,1,0,14788,1.0,0.066,testimony,
990001463390205171,Ms. EVR II A 2802,RNL,סדור מנהג קראים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,29,18,9,2,14687,1.0,0.1448,testimony,
990001566190205171,Ms. EVR II B 70,RNL,נביאים (שמואל-מלכים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,26,25,1,0,14680,1.0,0.0881,testimony,
990001566600205171,Ms. EVR II B 130,RNL,נביאים (שמואל-מלכים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,17,17,0,0,14663,1.0,0.0828,testimony,
990001566030205171,Ms. EVR II B 32,RNL,"נביאים ראשונים (שמואל-מלכים, קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,17,16,1,0,14648,1.0,0.0764,testimony,
990001458910205171,Ms. EVR II A 2368,RNL,פיוטים כמנהג קראים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,24,11,12,1,14538,1.0,0.1017,testimony,
990001566110205171,Ms. EVR II B 50,RNL,נביאים.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,27,24,3,0,14439,1.0,0.0893,testimony,
990001464470205171,Ms. EVR II A 2906,RNL,תפלות מנהג קראים לשבת (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,24,11,13,0,14219,1.0,0.1394,testimony,
990001578820205171,Ms. EVR II B 1301,RNL,נביאים (יהושע) וכתובים (קטעים).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,21,21,0,0,14148,1.0,0.0512,testimony,
990001566410205171,Ms. EVR II B 107,RNL,"תורה (בראשית-ויקרא, דברים, קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה.",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,31,30,1,0,14144,1.0,0.0868,testimony,
